Linux 5.15.0-86-generic (client.vingenzi-208468.improvprot-pg0.wisc.cloudlab.us) 	06/01/2024 	_x86_64_	(64 CPU)

07:48:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:48:49 PM  all    1.95    0.00    0.88    0.00    0.00    0.53    0.00    0.00    0.00   96.64
07:48:49 PM    0    4.95    0.00    3.96    0.00    0.00    1.98    0.00    0.00    0.00   89.11
07:48:49 PM    1    1.01    0.00    3.03    0.00    0.00    3.03    0.00    0.00    0.00   92.93
07:48:49 PM    2    3.03    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:48:49 PM    3    4.04    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   93.94
07:48:49 PM    4    2.06    0.00    1.03    0.00    0.00    2.06    0.00    0.00    0.00   94.85
07:48:49 PM    5    3.06    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   94.90
07:48:49 PM    6    2.06    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   93.81
07:48:49 PM    7    2.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:48:49 PM    8    4.95    0.00    1.98    0.00    0.00    3.96    0.00    0.00    0.00   89.11
07:48:49 PM    9    4.08    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   94.90
07:48:49 PM   10    4.04    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   92.93
07:48:49 PM   11    4.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
07:48:49 PM   12    4.00    0.00    3.00    0.00    0.00    2.00    0.00    0.00    0.00   91.00
07:48:49 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:48:49 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:48:49 PM   15    0.00    0.00    0.00    0.00    0.00    2.06    0.00    0.00    0.00   97.94
07:48:49 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:48:49 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:48:49 PM   18   19.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   80.81
07:48:49 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:48:49 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:48:49 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:48:49 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
