  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:20:41      0.00      0.00      0.00      0.00      9.47      3.81
16:20:42  35536.86    230.96  25900.35    169.34      9.15      2.02
16:20:43  730811.2    509.85  578458.0    432.59      5.79      0.00
16:20:44  1.07e+06    461.07  837054.0    469.88      6.78      2.08
16:20:45  1.08e+06    431.85  851582.6    450.95      6.26      0.70
16:20:46  1.05e+06    405.30  836862.7    449.36      5.50      0.00
16:20:47  1.11e+06    470.18  883836.7    479.97      5.85      0.00
16:20:48  1.38e+06    637.09  1.02e+06    646.76      6.09      0.00
16:20:49  1.45e+06    602.64  1.06e+06    647.14      5.28      0.00
16:20:50  1.45e+06    613.52  1.06e+06    646.40      6.09      0.00
16:20:51  1.45e+06    607.66  1.06e+06    643.23      5.21      0.00
16:20:52  1.45e+06    604.27  1.06e+06    628.65      5.44      0.00
16:20:53  1.46e+06    618.30  1.06e+06    647.58      5.38      0.00
16:20:54  1.46e+06    621.64  1.06e+06    660.28      5.91      0.00
16:20:55  1.51e+06    533.02  1.07e+06    604.21      4.93      0.00
16:20:56  1.53e+06    487.11  1.10e+06    558.04      5.44      0.00
16:20:57  1.53e+06    480.98  1.10e+06    561.28      5.50      0.00
16:20:58  1.54e+06    475.23  1.10e+06    558.68      4.39      0.00
16:20:59  1.53e+06    473.76  1.10e+06    564.37      5.44      0.00
16:21:00  1.53e+06    481.00  1.10e+06    564.91      4.86      0.00
16:21:01  1.53e+06    474.85  1.10e+06    564.74      4.86      0.06
16:21:02  1.19e+06    379.35  828709.2    478.57      5.15      0.92
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:21:03      0.00      0.00      0.00      0.00      8.57      2.34
16:21:04      0.00      0.00      0.00      0.00      8.96      3.27
16:21:05      0.00      0.00      0.00      0.00      8.47      2.45
16:21:06      0.00      0.00      0.00      0.00     10.00      2.96
16:21:07      0.00      0.00      0.00      0.00      8.44      3.13
16:21:08      0.00      0.00      0.00      0.00      8.24      1.96
16:21:09      0.00      0.00      0.00      0.00      8.15      2.69
16:21:10      0.00      0.00      0.00      0.00      8.16      3.08
16:21:11      0.00      0.00      0.00      0.00     11.87      3.40
16:21:12      0.00      0.00      0.00      0.00      8.74      2.96
16:21:13      0.00      0.00      0.00      0.00     11.71      4.73
16:21:14      0.00      0.00      0.00      0.00      8.35      2.92
16:21:15      0.00      0.00      0.00      0.00      9.83      2.46
16:21:16      0.00      0.00      0.00      0.00     24.35     12.20
16:21:17      0.00      0.00      0.00      0.00     24.73     12.30
16:21:18      0.00      0.00      0.00      0.00     10.02      4.11
16:21:19      0.00      0.00      0.00      0.00     11.66      4.50
16:21:20      0.00      0.00      0.00      0.00      9.74      2.96
