Linux 5.15.0-86-generic (client.vingenzi-208469.improvprot-pg0.utah.cloudlab.us) 	06/02/2024 	_x86_64_	(32 CPU)

01:56:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:56:15 AM  all    6.18    0.00    3.91    0.00    0.00    2.96    0.00    0.00    0.00   86.96
01:56:15 AM    0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:56:15 AM    1   12.00    0.00    8.00    0.00    0.00   12.00    0.00    0.00    0.00   68.00
01:56:15 AM    2    2.97    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   95.05
01:56:15 AM    3   12.12    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   77.78
01:56:15 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:56:15 AM    5   13.68    0.00    0.00    0.00    0.00    4.21    0.00    0.00    0.00   82.11
01:56:15 AM    6    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
01:56:15 AM    7   11.00    0.00    9.00    0.00    0.00   12.00    0.00    0.00    0.00   68.00
01:56:15 AM    8   14.85    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   78.22
01:56:15 AM    9    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:56:15 AM   10   12.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
01:56:15 AM   11    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:56:15 AM   12   14.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
01:56:15 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:56:15 AM   14    1.06    0.00    0.00    0.00    0.00   11.70    0.00    0.00    0.00   87.23
01:56:15 AM   15    0.00    0.00    0.00    0.00    0.00    8.16    0.00    0.00    0.00   91.84

01:56:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:56:16 AM  all   18.84    0.00   11.15    0.00    0.00    7.89    0.00    0.00    0.00   62.13
01:56:16 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:56:16 AM    1    4.71    0.00    3.53    0.00    0.00   25.88    0.00    0.00    0.00   65.88
01:56:16 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:56:16 AM    3   46.53    0.00   27.72    0.00    0.00    0.00    0.00    0.00    0.00   25.74
01:56:16 AM    4   54.46    0.00   17.82    0.00    0.00    0.00    0.00    0.00    0.00   27.72
01:56:16 AM    5    0.00    0.00    0.00    0.00    0.00   19.28    0.00    0.00    0.00   80.72
01:56:16 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:56:16 AM    7   37.00    0.00   25.00    0.00    0.00   31.00    0.00    0.00    0.00    7.00
01:56:16 AM    8   37.37    0.00   17.17    0.00    0.00    0.00    0.00    0.00    0.00   45.45
01:56:16 AM    9   11.76    0.00   10.78    0.00    0.00    0.00    0.00    0.00    0.00   77.45
01:56:16 AM   10   41.18    0.00   35.29    0.00    0.00    0.00    0.00    0.00    0.00   23.53
01:56:16 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:56:16 AM   12    5.10    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   89.80
01:56:16 AM   13   49.50    0.00   27.72    0.00    0.00    0.00    0.00    0.00    0.00   22.77
01:56:16 AM   14    0.00    0.00    0.00    0.00    0.00   36.11    0.00    0.00    0.00   63.89
01:56:16 AM   15    0.00    0.00    0.00    0.00    0.00   28.26    0.00    0.00    0.00   71.74

01:56:16 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:56:17 AM  all   21.05    0.00   10.72    0.00    0.00    6.57    0.00    0.00    0.00   61.66
01:56:17 AM    0    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
01:56:17 AM    1    0.00    0.00    0.00    0.00    0.00   21.25    0.00    0.00    0.00   78.75
01:56:17 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:56:17 AM    3   48.48    0.00   25.25    0.00    0.00    0.00    0.00    0.00    0.00   26.26
01:56:17 AM    4   55.00    0.00   26.00    0.00    0.00    0.00    0.00    0.00    0.00   19.00
01:56:17 AM    5    0.00    0.00    0.00    0.00    0.00   16.25    0.00    0.00    0.00   83.75
01:56:17 AM    6   47.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
01:56:17 AM    7    8.24    0.00    1.18    0.00    0.00   17.65    0.00    0.00    0.00   72.94
01:56:17 AM    8   22.00    0.00   10.00    0.00    0.00    1.00    0.00    0.00    0.00   67.00
01:56:17 AM    9   25.00    0.00   16.00    0.00    0.00    1.00    0.00    0.00    0.00   58.00
01:56:17 AM   10   30.30    0.00   18.18    0.00    0.00    1.01    0.00    0.00    0.00   50.51
01:56:17 AM   11   21.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   68.00
01:56:17 AM   12    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
01:56:17 AM   13   59.60    0.00   28.28    0.00    0.00    0.00    0.00    0.00    0.00   12.12
01:56:17 AM   14    0.00    0.00    0.00    0.00    0.00   37.10    0.00    0.00    0.00   62.90
01:56:17 AM   15    0.00    0.00    0.00    0.00    0.00   28.09    0.00    0.00    0.00   71.91

01:56:17 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
