  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:03:24      6.70      2.07      0.00      0.00      0.00      0.00
12:03:25      4.34      0.00  2.11e+06   1252.28  2.01e+06    908.95
12:03:26      5.27      0.00  2.55e+06   1190.69  2.40e+06    934.17
12:03:27      4.33      0.00  2.56e+06   1097.18  2.34e+06    827.39
12:03:28      4.80      0.00  2.49e+06   1059.55  2.43e+06    849.56
12:03:29      3.45      0.00  2.51e+06   1095.80  2.42e+06    857.60
12:03:30      5.03      0.00  2.47e+06    968.59  2.42e+06    873.91
12:03:31      3.82      0.00  2.54e+06   1003.88  2.41e+06    844.67
12:03:32      4.81      0.00  2.55e+06   1005.81  2.38e+06    848.35
12:03:33      4.57      0.00  2.39e+06    907.74  2.55e+06    958.21
12:03:34      3.57      0.00  2.35e+06    855.30  2.60e+06    981.78
12:03:35      3.99      0.00  2.38e+06    909.85  2.58e+06    940.16
12:03:36      2.40      0.00  2.43e+06    937.09  2.49e+06    900.72
12:03:37      3.57      0.00  2.59e+06   1023.83  2.35e+06    847.58
12:03:38      2.40      0.00  2.57e+06   1035.46  2.36e+06    849.68
12:03:39      4.62      0.00  2.33e+06    903.49  2.58e+06    962.43
12:03:40      3.10      0.00  2.34e+06    911.41  2.56e+06    938.01
12:03:41      3.69      0.00  2.41e+06    911.55  2.52e+06    912.81
12:03:42      4.81      0.00  2.42e+06    952.12  2.54e+06    932.42
12:03:43      3.57      0.06  2.39e+06    922.83  2.53e+06    936.77
12:03:44      4.27      0.00  2.39e+06    928.07  2.53e+06    948.19
12:03:45      2.83      2.29  242033.1     94.66  288788.4    108.22
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:03:46      9.46      1.16      0.00      0.00      0.00      0.00
12:03:47      5.03      2.59      0.00      0.00      0.00      0.00
12:03:48      6.86      2.17      0.00      0.00      0.00      0.00
12:03:49      3.56      1.10      0.00      0.00      0.00      0.00
12:03:50      9.93      2.41      0.00      0.00      0.00      0.00
12:03:51      3.38      2.11      0.00      0.00      0.00      0.00
12:03:52      6.45      2.31      0.00      0.00      0.00      0.00
12:03:53      7.26      4.62      0.00      0.00      0.00      0.00
12:03:54      7.26      2.84      0.00      0.00      0.00      0.00
12:03:55      4.88      2.14      0.00      0.00      0.00      0.00
12:03:56      6.17      1.38      0.00      0.00      0.00      0.00
12:03:57      6.14      2.41      0.00      0.00      0.00      0.00
12:03:58      5.99      2.14      0.00      0.00      0.00      0.00
12:03:59      5.99      2.22      0.00      0.00      0.00      0.00
12:04:00      5.93      2.11      0.00      0.00      0.00      0.00
12:04:01      6.10      2.31      0.00      0.00      0.00      0.00
12:04:02      6.05      2.04      0.00      0.00      0.00      0.00
12:04:03      7.15      2.92      0.00      0.00      0.00      0.00
12:04:04      8.06      3.92      0.00      0.00      0.00      0.00
12:04:05      7.78      2.85      0.00      0.00      0.00      0.00
