  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
07:02:38      5.38      0.19  998456.8    861.55  762049.0    447.92
07:02:39      4.05      0.00  2.12e+06   1318.65  1.81e+06    681.45
07:02:40      3.80      0.00  2.10e+06   1305.52  1.79e+06    642.00
07:02:41      2.63      0.00  2.16e+06   1197.45  1.90e+06    656.02
07:02:42      3.33      0.00  2.23e+06    972.86  1.74e+06    548.17
07:02:43      2.05      0.00  2.16e+06   1161.97  1.86e+06    604.16
07:02:44      2.98      0.00  2.19e+06   1197.07  1.86e+06    565.69
07:02:45      3.22      0.00  2.24e+06   1283.08  1.86e+06    561.44
07:02:46      1.76      0.00  2.23e+06   1124.00  1.81e+06    553.52
07:02:47      3.63      0.00  2.24e+06   1019.10  1.91e+06    499.45
07:02:48      2.10      0.00  2.26e+06   1079.73  1.81e+06    455.97
07:02:49      5.15      0.00  2.12e+06   1043.60  1.93e+06    588.74
07:02:50      3.45      0.00  2.14e+06    946.39  1.97e+06    521.68
07:02:51      4.74      0.06  2.14e+06   1205.51  2.07e+06    569.72
07:02:52      3.92      0.00  2.12e+06   1044.57  2.02e+06    620.25
07:02:53      6.53      2.80  2.16e+06   1013.50  2.04e+06    561.07
07:02:54      3.39      0.00  2.16e+06   1015.36  1.95e+06    499.20
07:02:55      3.69      0.00  2.11e+06    783.10  2.01e+06    512.00
07:02:56      4.80      0.00  2.13e+06    740.78  1.96e+06    691.27
07:02:57      3.51      0.00  2.04e+06    913.02  2.05e+06    626.59
07:02:58      3.86      0.97  1.02e+06    439.63  1.07e+06    309.02
07:02:59      3.58      0.30      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
07:03:00      3.87      1.84      0.00      0.00      0.00      0.00
07:03:01      3.69      0.34      0.00      0.00      0.00      0.00
07:03:02      5.11      1.04      0.00      0.00      0.00      0.00
07:03:03      4.82      1.54      0.00      0.00      0.00      0.00
07:03:04      3.99      0.68      0.00      0.00      0.00      0.00
07:03:05      3.05      0.24      0.00      0.00      0.00      0.00
07:03:06      7.03      1.90      0.00      0.00      0.00      0.00
07:03:07      3.37      0.39      0.00      0.00      0.00      0.00
07:03:08      6.26      1.83      0.00      0.00      0.00      0.00
07:03:09      5.56      0.58      0.00      0.00      0.00      0.00
07:03:10      7.84      2.18      0.00      0.00      0.00      0.00
07:03:11      3.79      2.24      0.00      0.00      0.00      0.00
07:03:12      5.28      0.24      0.00      0.00      0.00      0.00
07:03:13      4.63      0.73      0.00      0.00      0.00      0.00
07:03:14      5.41      1.31      0.00      0.00      0.00      0.00
07:03:15      6.41      1.41      0.00      0.00      0.00      0.00
07:03:16      3.01      1.41      0.00      0.00      0.00      0.00
07:03:17      5.39      1.90      0.00      0.00      0.00      0.00
07:03:18      2.96      0.39      0.00      0.00      0.00      0.00
07:03:19      4.68      1.89      0.00      0.00      0.00      0.00
07:03:20      6.26      0.83      0.00      0.00      0.00      0.00
07:03:21      4.86      2.11      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
07:03:22      4.87      0.71      0.00      0.00      0.00      0.00
07:03:23      3.25      0.39      0.00      0.00      0.00      0.00
07:03:24      7.49      1.83      0.00      0.00      0.00      0.00
07:03:25      3.10      1.35      0.00      0.00      0.00      0.00
07:03:26      6.81      0.75      0.00      0.00      0.00      0.00
07:03:27      3.84      2.00      0.00      0.00      0.00      0.00
07:03:28      4.65      0.34      0.00      0.00      0.00      0.00
07:03:29      5.03      0.62      0.00      0.00      0.00      0.00
07:03:30      5.36      1.42      0.00      0.00      0.00      0.00
07:03:31      5.08      2.44      0.00      0.00      0.00      0.00
07:03:32      5.74      1.43      0.00      0.00      0.00      0.00
07:03:33      3.06      0.71      0.00      0.00      0.00      0.00
07:03:34      4.24      0.39      0.00      0.00      0.00      0.00
07:03:35      4.62      1.83      0.00      0.00      0.00      0.00
07:03:36      4.26      0.58      0.00      0.00      0.00      0.00
