  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
11:18:51      9.84      4.49  43491.21     95.86  43376.85     95.14
11:18:52      5.09      0.06  221293.1    555.02  221350.1    591.92
11:18:53      3.93      0.00  226593.6    374.24  226672.3    370.15
11:18:54      4.10      0.00  226892.3    380.70  226954.5    363.95
11:18:55      4.45      0.00  227695.6    359.23  227689.0    350.76
11:18:56      2.87      0.00  227276.8    356.23  227334.1    378.94
11:18:57      4.57      0.00  226840.4    374.94  226805.7    388.33
11:18:58      4.64      0.06  227258.4    378.94  227258.0    366.23
11:18:59      3.93      0.00  226706.7    366.98  226881.4    388.41
11:19:00      3.86      0.00  227473.0    367.82  227273.8    368.66
11:19:01      5.68      0.00  227022.3    373.19  227046.5    355.73
11:19:02      5.22      0.00  226611.1    367.37  226850.7    369.10
11:19:03      4.33      0.00  226287.7    346.79  226298.9    383.89
11:19:04      5.50      0.00  226763.8    383.20  226696.3    372.54
11:19:05      3.51      0.00  227316.5    360.12  227549.1    367.47
11:19:06      5.33      0.00  226693.1    381.97  226801.8    365.25
11:19:07      5.50      0.00  226388.4    387.07  226179.8    374.56
11:19:08      5.38      0.00  227053.9    362.42  226896.3    358.19
11:19:09      5.20      0.15  227134.6    359.06  227031.9    358.81
11:19:10      4.16      0.00  226150.3    360.36  226149.1    384.88
11:19:11     12.12      8.56  175665.1    272.18  175647.0    291.12
11:19:12     13.75     10.27      0.00      0.00      0.00      0.00
