Linux 5.15.0-86-generic (client.vingenzi-207649.improvprot-pg0.utah.cloudlab.us) 	05/27/2024 	_x86_64_	(32 CPU)

02:06:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:06:47 AM  all    1.94    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   98.00
02:06:47 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM    4   30.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   69.70
02:06:47 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM   10    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
02:06:47 AM   11    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
02:06:47 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:47 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

02:06:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:06:48 AM  all    1.74    0.00    0.93    0.06    0.00    0.81    0.00    0.00    0.00   96.45
02:06:48 AM    0    2.04    0.00    0.00    0.00    0.00    1.02    0.00    0.00    0.00   96.94
02:06:48 AM    1    0.99    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   97.03
02:06:48 AM    2    1.01    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   97.98
02:06:48 AM    3    0.99    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   97.03
02:06:48 AM    4    1.94    0.00    2.91    0.00    0.00    0.97    0.00    0.00    0.00   94.17
02:06:48 AM    5    4.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.96
02:06:48 AM    6    1.00    0.00    1.00    0.00    0.00    2.00    0.00    0.00    0.00   96.00
02:06:48 AM    7    1.01    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   96.97
02:06:48 AM    8    1.98    0.00    0.00    0.00    0.00    1.98    0.00    0.00    0.00   96.04
02:06:48 AM    9    0.98    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   96.08
02:06:48 AM   10    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
02:06:48 AM   11    0.00    0.00    0.00    0.00    0.00    2.94    0.00    0.00    0.00   97.06
02:06:48 AM   12    5.05    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   93.94
02:06:48 AM   13    0.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
02:06:48 AM   14    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
02:06:48 AM   15    5.94    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   93.07

02:06:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:06:49 AM  all   17.08    0.00   11.37    0.00    0.00    8.13    0.00    0.00    0.00   63.43
02:06:49 AM    0   27.08    0.00   18.75    0.00    0.00   11.46    0.00    0.00    0.00   42.71
02:06:49 AM    1   25.51    0.00   15.31    0.00    0.00   14.29    0.00    0.00    0.00   44.90
02:06:49 AM    2   25.51    0.00   17.35    0.00    0.00   13.27    0.00    0.00    0.00   43.88
02:06:49 AM    3   32.32    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   48.48
02:06:49 AM    4   23.53    0.00   18.63    0.00    0.00   15.69    0.00    0.00    0.00   42.16
02:06:49 AM    5   28.43    0.00   23.53    0.00    0.00    0.00    0.00    0.00    0.00   48.04
02:06:49 AM    6   27.27    0.00   17.17    0.00    0.00   13.13    0.00    0.00    0.00   42.42
02:06:49 AM    7   24.49    0.00   15.31    0.00    0.00   15.31    0.00    0.00    0.00   44.90
02:06:49 AM    8   25.00    0.00   14.00    0.00    0.00   19.00    0.00    0.00    0.00   42.00
02:06:49 AM    9   31.68    0.00   20.79    0.00    0.00    0.00    0.00    0.00    0.00   47.52
02:06:49 AM   10    0.00    0.00    0.00    0.00    0.00    8.42    0.00    0.00    0.00   91.58
02:06:49 AM   11    0.00    0.00    0.00    0.00    0.00   13.54    0.00    0.00    0.00   86.46
02:06:49 AM   12    0.00    0.00    0.00    0.00    0.00    6.52    0.00    0.00    0.00   93.48
02:06:49 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:49 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:06:49 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

02:06:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:06:50 AM  all   26.50    0.00   17.90    0.00    0.00   10.75    0.00    0.00    0.00   44.85
02:06:50 AM    0   36.73    0.00   26.53    0.00    0.00   19.39    0.00    0.00    0.00   17.35
02:06:50 AM    1   40.38    0.00   25.00    0.00    0.00   18.27    0.00    0.00    0.00   16.35
02:06:50 AM    2   40.40    0.00   32.32    0.00    0.00   14.14    0.00    0.00    0.00   13.13
02:06:50 AM    3   41.18    0.00   34.31    0.00    0.00    1.96    0.00    0.00    0.00   22.55
02:06:50 AM    4   39.22    0.00   26.47    0.00    0.00   20.59    0.00    0.00    0.00   13.73
02:06:50 AM    5   51.49    0.00   27.72    0.00    0.00    0.00    0.00    0.00    0.00   20.79
02:06:50 AM    6   38.24    0.00   23.53    0.00    0.00   21.57    0.00    0.00    0.00   16.67
02:06:50 AM    7   39.22    0.00   24.51    0.00    0.00   20.59    0.00    0.00    0.00   15.69
02:06:50 AM    8   39.42    0.00   26.92    0.00    0.00   20.19    0.00    0.00    0.00   13.46
02:06:50 AM    9   47.00    0.00   31.00    0.00    0.00    0.00    0.00    0.00    0.00   22.00
02:06:50 AM   10    0.00    0.00    0.00    0.00    0.00    6.74    0.00    0.00    0.00   93.26
