  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:16:32     10.13      4.49  38607.75    244.43  36637.12    246.04
18:16:33      2.69      0.00  989916.0    598.60  1.01e+06    520.15
18:16:34      6.44      0.00  1.08e+06    632.32  1.13e+06    525.75
18:16:35      3.28      0.00  1.08e+06    628.72  1.13e+06    525.70
18:16:36      5.04      0.00  1.09e+06    651.57  1.13e+06    542.49
18:16:37      2.28      0.00  1.08e+06    652.13  1.13e+06    543.79
18:16:38      6.16      0.00  1.08e+06    654.29  1.13e+06    544.34
18:16:39      2.52      0.00  1.08e+06    654.56  1.13e+06    544.39
18:16:40      4.22      0.00  1.09e+06    658.26  1.13e+06    543.92
18:16:41      2.52      0.00  1.09e+06    660.12  1.13e+06    544.26
18:16:42      4.81      0.00  1.09e+06    662.61  1.13e+06    544.46
18:16:43      1.70      0.00  1.09e+06    666.15  1.13e+06    543.20
18:16:44      3.40      0.00  1.09e+06    665.30  1.13e+06    542.36
18:16:45      1.81      0.00  1.09e+06    665.78  1.13e+06    543.46
18:16:46      4.51      0.06  1.09e+06    660.38  1.13e+06    542.72
18:16:47      2.58      0.00  1.09e+06    661.54  1.13e+06    543.54
18:16:48      4.63      0.06  1.09e+06    667.39  1.13e+06    542.97
18:16:49      4.05      0.00  1.09e+06    661.38  1.13e+06    542.12
18:16:50      5.21      0.06  1.08e+06    655.16  1.13e+06    541.81
18:16:51      2.17      0.00  1.09e+06    663.60  1.13e+06    543.06
18:16:52     10.64      5.13  850016.8    520.27  887364.5    427.47
18:16:53     17.39     13.89      0.00      0.00      0.00      0.00
