  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:21:32  34524.87    230.46  29511.96    198.77      7.52      0.24
18:21:33  69730.62    466.67  58339.65    389.18      5.62      0.00
18:21:34  723038.9    289.20  629212.4    264.10      5.97      0.00
18:21:35  1.13e+06    402.30  1.06e+06    318.35      6.55      0.00
18:21:36  1.14e+06    405.44  1.06e+06    339.61      6.26      0.12
18:21:37  1.15e+06    404.32  1.05e+06    362.16      4.68      0.00
18:21:38  1.15e+06    406.20  1.04e+06    378.62      6.20      0.00
18:21:39  1.71e+06    678.18  1.49e+06    740.35      5.33      0.00
18:21:40  1.98e+06    733.56  1.66e+06    814.52      4.57      0.00
18:21:41  2.00e+06    597.64  1.78e+06    641.61      5.09      0.00
18:21:42  1.98e+06    599.50  1.82e+06    629.21      5.44      0.00
18:21:43  2.01e+06    621.82  1.81e+06    657.05      5.50      0.00
18:21:44  2.00e+06    633.05  1.81e+06    628.75      6.16      0.00
18:21:45  2.02e+06    614.94  1.81e+06    698.01      4.57      0.00
18:21:46  2.00e+06    611.70  1.81e+06    681.60      5.33      0.00
18:21:47  2.01e+06    625.42  1.82e+06    687.46      5.58      0.00
18:21:48  2.00e+06    614.74  1.80e+06    632.23      6.26      0.00
18:21:49  1.98e+06    625.13  1.80e+06    627.32      5.03      0.00
18:21:50  2.00e+06    616.18  1.83e+06    669.53      6.15      0.06
18:21:51  1.99e+06    631.10  1.82e+06    628.49      4.97      0.00
18:21:52  887529.2    287.99  878370.8    293.25      6.11      0.99
18:21:53      0.00      0.00      0.00      0.00      8.17      2.38
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:21:54      0.00      0.00      0.00      0.00      8.05      3.16
18:21:55      0.00      0.00      0.00      0.00      7.71      2.45
18:21:56      0.00      0.00      0.00      0.00     10.47      2.96
18:21:57      0.00      0.00      0.00      0.00      8.39      3.52
18:21:58      0.00      0.00      0.00      0.00      7.33      0.96
18:21:59      0.00      0.00      0.00      0.00      9.29      2.68
18:22:00      0.00      0.00      0.00      0.00      8.40      3.17
18:22:01      0.00      0.00      0.00      0.00      9.53      2.75
18:22:02      0.00      0.00      0.00      0.00      9.68      3.17
18:22:03      0.00      0.00      0.00      0.00      8.47      2.10
18:22:04      0.00      0.00      0.00      0.00     11.18      4.00
18:22:05      0.00      0.00      0.00      0.00      9.39      2.16
18:22:06      0.00      0.00      0.00      0.00      9.68      2.86
18:22:07      0.00      0.00      0.00      0.00     26.51     13.20
18:22:08      0.00      0.00      0.00      0.00     23.73     12.16
18:22:09      0.00      0.00      0.00      0.00     10.12      5.74
18:22:10      0.00      0.00      0.00      0.00      9.98      3.02
18:22:11      0.00      0.00      0.00      0.00      9.92      3.70
18:22:12      0.00      0.00      0.00      0.00      9.52      2.47
