  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
19:58:44      0.00      0.00      0.00      0.00      9.63      4.16
19:58:45  31576.23    217.24  29961.91    209.88      7.18      1.43
19:58:46  83681.96    559.59  82787.12    551.62      5.50      0.00
19:58:47  529753.0    329.11  535234.7    296.76      5.68      0.06
19:58:48  946635.7    538.43  1.12e+06    492.70      5.04      0.00
19:58:49  982362.2    616.26  1.12e+06    566.75      8.39      2.32
19:58:50  959034.1    597.80  1.10e+06    577.11      6.42      0.48
19:58:51  960335.4    619.22  1.11e+06    571.20      5.27      0.00
19:58:52  1.17e+06    808.96  1.38e+06    783.47      5.03      0.00
19:58:53  1.74e+06   1098.28  2.06e+06    925.07      5.74      0.00
19:58:54  1.78e+06   1126.61  2.20e+06   1000.89      5.50      0.00
19:58:55  1.77e+06    971.83  2.22e+06    974.44      5.38      0.00
19:58:56  1.75e+06    926.21  2.21e+06    991.28      5.09      0.00
19:58:57  1.74e+06    956.77  2.17e+06    940.14      5.38      0.00
19:58:58  1.78e+06    861.01  2.25e+06    882.81      4.80      0.00
19:58:59  1.78e+06    820.81  2.30e+06    874.08      5.79      0.00
19:59:00  1.79e+06    831.38  2.31e+06    881.29      5.68      0.00
19:59:01  1.75e+06    860.37  2.27e+06    863.79      5.91      0.00
19:59:02  1.75e+06    868.51  2.29e+06    875.69      5.75      0.00
19:59:03  1.76e+06    885.19  2.29e+06    878.59      5.68      0.00
19:59:04  1.75e+06    902.24  2.31e+06    889.55      5.33      0.00
19:59:05  1.14e+06    573.82  1.52e+06    596.68      6.32      0.99
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
19:59:06      0.00      0.00      0.00      0.00      7.75      2.34
19:59:07      0.00      0.00      0.00      0.00      9.06      2.59
19:59:08      0.00      0.00      0.00      0.00      8.15      2.98
19:59:09      0.00      0.00      0.00      0.00      9.97      3.17
19:59:10      0.00      0.00      0.00      0.00      5.84      1.77
19:59:11      0.00      0.00      0.00      0.00      8.00      2.21
19:59:12      0.00      0.00      0.00      0.00      8.42      2.90
19:59:13      0.00      0.00      0.00      0.00      5.59      1.65
19:59:14      0.00      0.00      0.00      0.00      8.08      2.78
19:59:15      0.00      0.00      0.00      0.00      9.36      2.10
19:59:16      0.00      0.00      0.00      0.00      7.86      2.81
19:59:17      0.00      0.00      0.00      0.00      7.93      2.16
19:59:18      0.00      0.00      0.00      0.00      9.63      3.46
19:59:19      0.00      0.00      0.00      0.00      8.06      2.02
19:59:20      0.00      0.00      0.00      0.00      8.13      2.18
19:59:21      0.00      0.00      0.00      0.00     24.96     12.72
19:59:22      0.00      0.00      0.00      0.00     26.73     13.87
19:59:23      0.00      0.00      0.00      0.00      9.44      3.03
19:59:24      0.00      0.00      0.00      0.00      8.46      2.27
19:59:25      0.00      0.00      0.00      0.00      9.87      4.46
19:59:26      0.00      0.00      0.00      0.00      7.93      2.27
