Server address : 10.10.1.1:4433, Client address 10.10.1.2:5689
Server address : 10.10.2.1:5968, Client address 10.10.2.2:5561
Server address : 10.10.1.1:6368, Client address 10.10.1.2:5354
Server address : 10.10.2.1:6277, Client address 10.10.2.2:5569
Server address : 10.10.1.1:5317, Client address 10.10.1.2:6559
Server address : 10.10.2.1:6500, Client address 10.10.2.2:6527
Server address : 10.10.1.1:6589, Client address 10.10.1.2:4830
Server address : 10.10.2.1:5323, Client address 10.10.2.2:4951
Server address : 10.10.1.1:6933, Client address 10.10.1.2:5400
Server address : 10.10.2.1:6443, Client address 10.10.2.2:6799
