Server address : 10.10.1.1:4433, Client address 10.10.1.2:6133
Server address : 10.10.2.1:6568, Client address 10.10.2.2:4702
Server address : 10.10.1.1:6431, Client address 10.10.1.2:6790
Server address : 10.10.2.1:6719, Client address 10.10.2.2:6262
Server address : 10.10.1.1:6723, Client address 10.10.1.2:5156
Server address : 10.10.2.1:5248, Client address 10.10.2.2:4771
Server address : 10.10.1.1:5259, Client address 10.10.1.2:5377
Server address : 10.10.2.1:5327, Client address 10.10.2.2:5272
Server address : 10.10.1.1:6803, Client address 10.10.1.2:5161
Server address : 10.10.2.1:6866, Client address 10.10.2.2:5947
