  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
17:04:30      0.00      0.00      0.00      0.00      6.18      0.92
17:04:31      0.00      0.00      0.00      0.00      6.16      0.34
17:04:32      0.00      0.00      0.00      0.00      5.67      0.00
17:04:33      0.00      0.00      0.00      0.00      6.75      0.00
17:04:34      0.00      0.00      0.00      0.00      5.81      0.00
17:04:35      0.00      0.00      0.00      0.00      6.03      0.00
17:04:36      0.00      0.00      0.00      0.00      5.27      0.00
17:04:37      0.00      0.00      0.00      0.00      6.26      0.00
17:04:39      0.00      0.00      0.00      0.00      5.68      0.00
17:04:40      0.00      0.00      0.00      0.00      6.38      0.00
17:04:41      0.00      0.00      0.00      0.00      4.39      0.00
17:04:42      0.00      0.00      0.00      0.00      5.62      0.00
17:04:43      0.00      0.00      0.00      0.00      5.34      0.00
17:04:44      0.00      0.00      0.00      0.00      7.14      2.00
17:04:45      0.00      0.00      0.00      0.00      7.48      1.39
17:04:46      0.00      0.00      0.00      0.00      6.33      1.08
17:04:47      0.00      0.00      0.00      0.00      5.27      0.00
17:04:48    554.72  206403.3    563.77  189271.8      4.80      0.00
17:04:49    342.97  920949.0    366.92  853231.1      4.74      0.00
17:04:50    317.17  968603.4    520.75  850540.1      5.09      0.00
17:04:51    319.98  967955.0    490.83  870043.5      4.74      0.00
17:04:52    406.08  1.10e+06    541.81  923179.4      6.03      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
17:04:53    442.46  1.27e+06    601.73  1.06e+06      5.81      0.00
17:04:54    545.06  1.39e+06    675.01  1.15e+06      5.85      0.00
17:04:55    569.71  1.43e+06    659.46  1.17e+06      4.80      0.00
17:04:56    573.21  1.43e+06    677.78  1.18e+06      5.62      0.00
17:04:57    566.97  1.43e+06    652.97  1.18e+06      5.33      0.06
17:04:58    573.88  1.43e+06    643.72  1.17e+06      5.62      0.00
17:04:59    520.15  1.44e+06    661.36  1.19e+06      6.91      0.00
17:05:00    494.70  1.45e+06    631.81  1.23e+06      5.38      0.00
17:05:01    483.48  1.45e+06    634.25  1.23e+06      7.16      0.00
17:05:02    484.24  1.46e+06    615.35  1.24e+06      5.68      0.00
17:05:03    482.66  1.45e+06    620.03  1.23e+06      6.72      0.00
17:05:04    482.86  1.45e+06    632.16  1.23e+06      6.61      0.00
17:05:05    492.46  1.46e+06    633.83  1.24e+06      6.26      0.00
17:05:06    488.87  1.46e+06    616.91  1.24e+06      5.97      0.00
17:05:07    485.39  1.44e+06    664.17  1.28e+06      5.74      0.18
17:05:08    120.44  366077.2    185.48  334931.9      6.67      0.18
17:05:09      0.00      0.00      0.00      0.00      5.74      0.00
17:05:10      0.00      0.00      0.00      0.00      5.62      0.00
17:05:11      0.00      0.00      0.00      0.00      5.93      0.00
17:05:12      0.00      0.00      0.00      0.00      5.79      0.00
17:05:13      0.00      0.00      0.00      0.00      6.15      0.00
17:05:14      0.00      0.00      0.00      0.00      6.04      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
17:05:15      0.00      0.00      0.00      0.00      5.91      0.00
17:05:16      0.00      0.00      0.00      0.00      5.03      0.00
17:05:17      0.00      0.00      0.00      0.00      5.62      0.00
17:05:18      0.00      0.00      0.00      0.00      5.28      0.00
17:05:19      0.00      0.00      0.00      0.00      6.49      0.00
17:05:20      0.00      0.00      0.00      0.00      4.57      0.00
17:05:21      0.00      0.00      0.00      0.00      5.61      0.00
17:05:22      0.00      0.00      0.00      0.00      6.14      0.00
17:05:23      0.00      0.00      0.00      0.00      6.74      0.06
17:05:24      0.00      0.00      0.00      0.00      4.51      0.00
17:05:25      0.00      0.00      0.00      0.00      6.56      0.00
17:05:26      0.00      0.00      0.00      0.00      5.22      0.00
17:05:27      0.00      0.00      0.00      0.00      6.03      0.00
17:05:28      0.00      0.00      0.00      0.00      4.80      0.06
17:05:29      0.00      0.00      0.00      0.00      5.97      0.00
17:05:30      0.00      0.00      0.00      0.00      8.46      4.00
17:05:31      0.00      0.00      0.00      0.00     11.41      4.54
17:05:32      0.00      0.00      0.00      0.00     10.28      5.29
17:05:33      0.00      0.00      0.00      0.00      7.92      2.34
17:05:34      0.00      0.00      0.00      0.00      9.64      2.53
17:05:35      0.00      0.00      0.00      0.00      6.57      2.02
17:05:36      0.00      0.00      0.00      0.00      8.71      2.38
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
17:05:37      0.00      0.00      0.00      0.00      9.26      2.36
17:05:38      0.00      0.00      0.00      0.00      8.79      2.93
17:05:39      0.00      0.00      0.00      0.00      8.55      1.39
17:05:40      0.00      0.00      0.00      0.00      9.11      3.13
17:05:41      0.00      0.00      0.00      0.00      8.96      2.72
17:05:42      0.00      0.00      0.00      0.00      9.21      2.37
17:05:43      0.00      0.00      0.00      0.00     22.78     10.24
17:05:44      0.00      0.00      0.00      0.00     28.50     14.71
17:05:45      0.00      0.00      0.00      0.00     10.45      4.20
17:05:46      0.00      0.00      0.00      0.00      8.71      1.96
17:05:47      0.00      0.00      0.00      0.00      8.48      3.35
17:05:48      0.00      0.00      0.00      0.00      7.85      2.23
17:05:49      0.00      0.00      0.00      0.00      8.24      2.05
