Linux 5.15.0-86-generic (client.vingenzi-208469.improvprot-pg0.utah.cloudlab.us) 	06/02/2024 	_x86_64_	(32 CPU)

09:15:17 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:15:18 AM  all    2.00    0.00    0.13    0.00    0.00    0.00    0.00    0.00    0.00   97.87
09:15:18 AM    0   30.30    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   68.69
09:15:18 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM    3    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:15:18 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM   11    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
09:15:18 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:15:18 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

09:15:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:15:19 AM  all   14.52    0.00    8.42    0.00    0.00    7.92    0.00    0.00    0.00   69.14
09:15:19 AM    0   16.00    0.00    8.00    0.00    0.00   11.00    0.00    0.00    0.00   65.00
09:15:19 AM    1   17.17    0.00    8.08    0.00    0.00   10.10    0.00    0.00    0.00   64.65
09:15:19 AM    2    2.00    0.00    2.00    0.00    0.00   24.00    0.00    0.00    0.00   72.00
09:15:19 AM    3   20.79    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   69.31
09:15:19 AM    4   23.53    0.00    9.80    0.00    0.00    0.98    0.00    0.00    0.00   65.69
09:15:19 AM    5    1.06    0.00    1.06    0.00    0.00   15.96    0.00    0.00    0.00   81.91
09:15:19 AM    6    7.00    0.00    2.00    0.00    0.00   25.00    0.00    0.00    0.00   66.00
09:15:19 AM    7    1.04    0.00    0.00    0.00    0.00   22.92    0.00    0.00    0.00   76.04
09:15:19 AM    8   15.84    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00   70.30
09:15:19 AM    9   12.24    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   78.57
09:15:19 AM   10   16.83    0.00   13.86    0.00    0.00    0.99    0.00    0.00    0.00   68.32
09:15:19 AM   11   15.46    0.00    8.25    0.00    0.00    8.25    0.00    0.00    0.00   68.04
09:15:19 AM   12   17.17    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   67.68
09:15:19 AM   13   15.84    0.00    9.90    0.00    0.00    8.91    0.00    0.00    0.00   65.35
09:15:19 AM   14   16.83    0.00   12.87    0.00    0.00    0.00    0.00    0.00    0.00   70.30
09:15:19 AM   15   31.68    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   58.42

09:15:19 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:15:20 AM  all   35.00    0.00   20.81    0.00    0.00   20.68    0.00    0.00    0.00   23.51
09:15:20 AM    0   35.64    0.00   17.82    0.00    0.00   39.60    0.00    0.00    0.00    6.93
09:15:20 AM    1   39.18    0.00   13.40    0.00    0.00   21.65    0.00    0.00    0.00   25.77
09:15:20 AM    2    4.71    0.00    2.35    0.00    0.00   45.88    0.00    0.00    0.00   47.06
09:15:20 AM    3   47.96    0.00   33.67    0.00    0.00    0.00    0.00    0.00    0.00   18.37
09:15:20 AM    4   53.54    0.00   29.29    0.00    0.00    2.02    0.00    0.00    0.00   15.15
09:15:20 AM    5    7.22    0.00    8.25    0.00    0.00   52.58    0.00    0.00    0.00   31.96
09:15:20 AM    6   22.45    0.00   16.33    0.00    0.00   55.10    0.00    0.00    0.00    6.12
09:15:20 AM    7    2.20    0.00    0.00    0.00    0.00   62.64    0.00    0.00    0.00   35.16
09:15:20 AM    8   46.32    0.00   26.32    0.00    0.00    0.00    0.00    0.00    0.00   27.37
09:15:20 AM    9   56.00    0.00   32.00    0.00    0.00    0.00    0.00    0.00    0.00   12.00
09:15:20 AM   10   19.39    0.00   13.27    0.00    0.00    2.04    0.00    0.00    0.00   65.31
09:15:20 AM   11   49.02    0.00   14.71    0.00    0.00   24.51    0.00    0.00    0.00   11.76
09:15:20 AM   12   44.12    0.00   30.39    0.00    0.00    0.98    0.00    0.00    0.00   24.51
09:15:20 AM   13   33.67    0.00   27.55    0.00    0.00   30.61    0.00    0.00    0.00    8.16
09:15:20 AM   14   47.92    0.00   33.33    0.00    0.00    0.00    0.00    0.00    0.00   18.75
09:15:20 AM   15   43.00    0.00   30.00    0.00    0.00    0.00    0.00    0.00    0.00   27.00

09:15:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:15:21 AM  all   35.99    0.00   20.48    0.00    0.00   21.67    0.00    0.00    0.00   21.86
09:15:21 AM    0   42.57    0.00   19.80    0.00    0.00   29.70    0.00    0.00    0.00    7.92
09:15:21 AM    1   42.42    0.00   14.14    0.00    0.00   23.23    0.00    0.00    0.00   20.20
09:15:21 AM    2    6.82    0.00    4.55    0.00    0.00   38.64    0.00    0.00    0.00   50.00
09:15:21 AM    3   51.49    0.00   29.70    0.00    0.00    0.00    0.00    0.00    0.00   18.81
09:15:21 AM    4   49.04    0.00   34.62    0.00    0.00    1.92    0.00    0.00    0.00   14.42
09:15:21 AM    5   10.78    0.00    9.80    0.00    0.00   58.82    0.00    0.00    0.00   20.59
09:15:21 AM    6   19.39    0.00   15.31    0.00    0.00   61.22    0.00    0.00    0.00    4.08
09:15:21 AM    7    1.01    0.00    1.01    0.00    0.00   68.69    0.00    0.00    0.00   29.29
09:15:21 AM    8   38.10    0.00   24.76    0.00    0.00    1.90    0.00    0.00    0.00   35.24
09:15:21 AM    9   60.82    0.00   26.80    0.00    0.00    0.00    0.00    0.00    0.00   12.37
09:15:21 AM   10   32.32    0.00   16.16    0.00    0.00    0.00    0.00    0.00    0.00   51.52
09:15:21 AM   11   46.39    0.00   18.56    0.00    0.00   25.77    0.00    0.00    0.00    9.28
09:15:21 AM   12   52.43    0.00   23.30    0.00    0.00    1.94    0.00    0.00    0.00   22.33
09:15:21 AM   13   28.85    0.00   18.27    0.00    0.00   36.54    0.00    0.00    0.00   16.35
09:15:21 AM   14   46.53    0.00   40.59    0.00    0.00    0.99    0.00    0.00    0.00   11.88
