  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
01:52:38     12.72      4.55  35828.96    226.51  34372.10    233.41
01:52:39      6.91      0.00  966727.6    656.58  1.03e+06    603.15
01:52:40      5.21      0.00  1.29e+06    788.15  1.42e+06    576.75
01:52:41      5.03      0.00  1.29e+06    797.86  1.42e+06    577.65
01:52:42      3.51      0.00  1.29e+06    804.42  1.42e+06    588.07
01:52:43      2.69      0.00  1.30e+06    820.78  1.42e+06    597.34
01:52:44      3.81      0.00  1.29e+06    819.57  1.42e+06    598.32
01:52:45      2.17      0.00  1.28e+06    818.56  1.42e+06    601.93
01:52:46      3.93      0.10  1.29e+06    825.50  1.42e+06    602.13
01:52:47      3.63      0.00  1.29e+06    824.97  1.42e+06    599.09
01:52:48      5.21      0.00  1.29e+06    821.10  1.42e+06    598.41
01:52:49      3.80      0.00  1.28e+06    819.90  1.42e+06    599.73
01:52:50      6.03      0.00  1.29e+06    825.80  1.43e+06    599.58
01:52:51      7.44      0.10  1.29e+06    829.65  1.42e+06    599.66
01:52:52      8.14      0.06  1.29e+06    822.93  1.42e+06    599.74
01:52:53      6.32      0.00  1.29e+06    831.52  1.42e+06    601.13
01:52:54      8.78      0.00  1.29e+06    829.47  1.42e+06    600.61
01:52:55      3.34      0.00  1.29e+06    819.42  1.43e+06    599.60
01:52:56      5.27      0.06  1.29e+06    824.22  1.43e+06    600.97
01:52:57      3.22      0.00  1.29e+06    824.55  1.42e+06    597.52
01:52:58      8.89      5.02  1.01e+06    644.29  1.13e+06    478.58
01:52:59     20.26     13.92      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
01:53:00     23.43     18.16      0.00      0.00      0.00      0.00
01:53:01     29.94     22.08      0.00      0.00      0.00      0.00
