  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
17:19:48      0.00      0.00      0.00      0.00     10.71      4.89
17:19:49  77040.04    503.68  60488.16    401.24      7.64      1.41
17:19:50  878662.5    578.64  671025.4    319.05      7.11      2.08
17:19:51  1.09e+06    697.24  922588.7    489.39      4.60      0.47
17:19:52  1.10e+06    611.30  918435.2    513.00      5.62      0.00
17:19:53  1.10e+06    582.02  929748.4    501.21      5.50      0.00
17:19:54  1.47e+06    862.97  1.12e+06    667.32      6.34      0.00
17:19:55  1.55e+06    864.65  1.16e+06    794.54      6.03      0.00
17:19:56  1.62e+06    942.97  1.25e+06    817.40      5.56      0.00
17:19:57  1.58e+06    873.25  1.29e+06    718.75      5.69      0.07
17:19:58  1.59e+06    931.36  1.33e+06    677.47      7.42      2.37
17:19:59  1.61e+06    938.82  1.33e+06    678.75      6.40      0.47
17:20:00  1.63e+06    957.05  1.30e+06    729.31      5.97      0.00
17:20:01  1.66e+06    876.03  1.29e+06    714.83      6.26      0.00
17:20:02  1.67e+06    851.38  1.33e+06    736.90      5.33      0.00
17:20:03  1.68e+06    864.55  1.34e+06    733.93      6.20      0.00
17:20:04  1.68e+06    859.13  1.34e+06    732.07      5.97      0.00
17:20:05  1.68e+06    863.42  1.34e+06    727.46      5.03      0.00
17:20:06  1.68e+06    849.26  1.34e+06    741.66      8.69      2.14
17:20:07  1.67e+06    852.56  1.34e+06    774.23      5.65      0.74
17:20:08  1.66e+06    864.42  1.33e+06    772.04      5.92      0.10
17:20:09  861608.5    444.33  687594.1    386.41      6.16      1.08
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
17:20:10      0.00      0.00      0.00      0.00     10.39      3.18
17:20:11      0.00      0.00      0.00      0.00      8.35      4.48
17:20:12      0.00      0.00      0.00      0.00      8.31      2.33
17:20:13      0.00      0.00      0.00      0.00      8.81      2.68
17:20:14      0.00      0.00      0.00      0.00     11.83      5.33
17:20:15      0.00      0.00      0.00      0.00      7.50      3.03
17:20:16      0.00      0.00      0.00      0.00      8.65      3.49
17:20:17      0.00      0.00      0.00      0.00      9.95      3.50
17:20:18      0.00      0.00      0.00      0.00      9.62      2.96
17:20:19      0.00      0.00      0.00      0.00     10.77      4.72
17:20:20      0.00      0.00      0.00      0.00      9.00      2.91
17:20:21      0.00      0.00      0.00      0.00     12.29      4.87
17:20:22      0.00      0.00      0.00      0.00     26.62     14.41
17:20:23      0.00      0.00      0.00      0.00     22.36     12.37
17:20:24      0.00      0.00      0.00      0.00      9.01      2.34
17:20:25      0.00      0.00      0.00      0.00      8.79      3.02
17:20:26      0.00      0.00      0.00      0.00      9.23      3.76
