Server address : 10.10.1.1:4433, Client address 10.10.1.2:6257
Server address : 10.10.2.1:6425, Client address 10.10.2.2:6385
Server address : 10.10.1.1:6208, Client address 10.10.1.2:5261
Server address : 10.10.2.1:4969, Client address 10.10.2.2:5630
Server address : 10.10.1.1:5510, Client address 10.10.1.2:5599
Server address : 10.10.2.1:5456, Client address 10.10.2.2:5336
Server address : 10.10.1.1:4917, Client address 10.10.1.2:4489
Server address : 10.10.2.1:5056, Client address 10.10.2.2:4825
Server address : 10.10.1.1:5764, Client address 10.10.1.2:6378
