Server address : 10.10.1.1:4433, Client address 10.10.1.2:6455
Server address : 10.10.2.1:4764, Client address 10.10.2.2:5414
Server address : 10.10.1.1:4726, Client address 10.10.1.2:6546
Server address : 10.10.2.1:6083, Client address 10.10.2.2:5983
Server address : 10.10.1.1:4635, Client address 10.10.1.2:5574
Server address : 10.10.2.1:5639, Client address 10.10.2.2:6748
Server address : 10.10.1.1:5117, Client address 10.10.1.2:6598
Server address : 10.10.2.1:6618, Client address 10.10.2.2:4694
Server address : 10.10.1.1:4652, Client address 10.10.1.2:5735
Server address : 10.10.2.1:6638, Client address 10.10.2.2:5669
