  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
14:07:13      0.00      0.00      0.00      0.00      7.06      0.69
14:07:14      0.00      0.00      0.00      0.00      7.22      0.57
14:07:15      0.00      0.00      0.00      0.00      6.32      0.00
14:07:16      0.00      0.00      0.00      0.00      6.28      0.00
14:07:17      0.00      0.00      0.00      0.00      6.22      0.12
14:07:18      0.00      0.00      0.00      0.00      6.14      0.00
14:07:19      0.00      0.00      0.00      0.00      5.56      0.00
14:07:20      0.00      0.00      0.00      0.00      6.44      0.00
14:07:21      0.00      0.00      0.00      0.00      5.93      0.00
14:07:22      0.00      0.00      0.00      0.00      5.73      0.00
14:07:23      0.00      0.00      0.00      0.00      5.79      0.00
14:07:24      0.00      0.00      0.00      0.00      5.91      0.00
14:07:25      0.00      0.00      0.00      0.00      6.44      0.06
14:07:26      0.00      0.00      0.00      0.00      7.57      2.00
14:07:27      0.00      0.00      0.00      0.00      8.34      2.22
14:07:28      0.00      0.00      0.00      0.00      6.85      0.24
14:07:29      0.00      0.00      0.00      0.00      5.91      0.00
14:07:30    148.84  128473.3    158.94  129009.9      4.97      0.00
14:07:31    124.32  288688.5    266.96  318629.0      5.52      0.00
14:07:32     88.81  387451.1    549.44  492581.9      6.84      0.00
14:07:33     68.28  425945.5     59.42  519494.9      6.14      0.00
14:07:34     48.58  504676.0     69.36  518547.0      4.87      0.06
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
14:07:35     38.81  507679.6     65.88  520523.4      5.33      0.00
14:07:36     34.58  505733.9     65.20  518942.7      5.85      0.00
14:07:37     46.55  506268.7     32.45  544058.5      5.68      0.00
14:07:38     41.42  505943.6     22.58  559804.6      5.28      0.06
14:07:39     39.21  508644.9     23.39  557182.9      6.14      0.00
14:07:40     23.77  543735.7     23.64  549088.8      5.74      0.00
14:07:41     21.94  539920.9     24.81  549861.1      6.80      0.06
14:07:42     23.53  544021.1     25.37  551071.4      5.38      0.00
14:07:43     26.50  546803.8     24.80  552387.8      5.33      0.00
14:07:44     25.30  541239.4     25.28  549007.4      6.32      0.00
14:07:45     21.50  540422.4     25.07  550106.6      7.02      0.00
14:07:46     22.40  543233.6     25.18  551139.2      6.14      0.00
14:07:47     25.50  544018.9     25.16  552155.3      6.50      0.00
14:07:48     25.50  544021.1     24.47  552603.6      5.56      0.00
14:07:49     23.05  542539.8     25.65  549659.9      5.09      0.00
14:07:50     11.88  269105.2     13.02  280274.3      5.68      0.00
14:07:51      0.00      0.00      0.00      0.00      5.09      0.00
14:07:52      0.00      0.00      0.00      0.00      5.38      0.00
14:07:53      0.00      0.00      0.00      0.00      6.57      0.00
14:07:54      0.00      0.00      0.00      0.00      5.44      0.06
14:07:55      0.00      0.00      0.00      0.00      6.20      0.00
14:07:56      0.00      0.00      0.00      0.00      5.21      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
14:07:57      0.00      0.00      0.00      0.00      5.21      0.00
14:07:58      0.00      0.00      0.00      0.00      5.62      0.00
14:07:59      0.00      0.00      0.00      0.00      6.69      0.06
14:08:00      0.00      0.00      0.00      0.00      4.92      0.00
14:08:01      0.00      0.00      0.00      0.00      5.97      0.00
14:08:02      0.00      0.00      0.00      0.00      6.14      0.00
14:08:03      0.00      0.00      0.00      0.00      6.14      0.00
14:08:04      0.00      0.00      0.00      0.00      5.27      0.00
14:08:05      0.00      0.00      0.00      0.00      5.44      0.00
14:08:06      0.00      0.00      0.00      0.00      5.33      0.00
14:08:07      0.00      0.00      0.00      0.00      6.03      0.00
14:08:08      0.00      0.00      0.00      0.00      6.32      0.06
14:08:09      0.00      0.00      0.00      0.00      5.63      0.29
14:08:10      0.00      0.00      0.00      0.00      6.44      0.00
14:08:11      0.00      0.00      0.00      0.00      5.56      0.00
14:08:12      0.00      0.00      0.00      0.00      6.00      0.14
14:08:13      0.00      0.00      0.00      0.00     11.60      4.85
14:08:14      0.00      0.00      0.00      0.00     13.82      7.36
14:08:15      0.00      0.00      0.00      0.00      9.03      3.38
14:08:16      0.00      0.00      0.00      0.00      9.39      2.22
14:08:17      0.00      0.00      0.00      0.00      9.32      2.53
14:08:18      0.00      0.00      0.00      0.00      8.89      2.45
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
14:08:19      0.00      0.00      0.00      0.00     10.62      3.35
14:08:20      0.00      0.00      0.00      0.00      8.86      2.34
14:08:21      0.00      0.00      0.00      0.00      9.77      3.24
14:08:22      0.00      0.00      0.00      0.00      8.69      2.74
14:08:23      0.00      0.00      0.00      0.00      9.33      2.40
14:08:24      0.00      0.00      0.00      0.00     13.24      4.93
14:08:25      0.00      0.00      0.00      0.00     24.79     12.06
14:08:26      0.00      0.00      0.00      0.00     22.63     10.98
14:08:27      0.00      0.00      0.00      0.00      7.99      3.02
14:08:28      0.00      0.00      0.00      0.00      9.75      2.47
14:08:29      0.00      0.00      0.00      0.00      9.67      4.15
14:08:30      0.00      0.00      0.00      0.00      7.94      1.99
