  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:39:02  75964.32    496.26  55883.46    370.51      7.57      1.08
16:39:03  897356.8    218.12  701292.7    350.17      6.78      0.00
16:39:04  1.03e+06    267.83  761755.6    495.40      6.26      0.00
16:39:05  1.03e+06    244.02  759837.7    460.60      6.66      0.00
16:39:06  1.03e+06    181.11  781737.0    456.14      5.56      0.06
16:39:07  1.14e+06    245.13  826087.3    506.28      6.38      0.00
16:39:08  1.54e+06    432.48  1.01e+06    590.21      6.04      0.06
16:39:09  1.56e+06    414.72  1.06e+06    652.94      6.50      0.00
16:39:10  1.54e+06    416.31  1.07e+06    661.71      5.09      0.00
16:39:11  1.53e+06    433.03  1.11e+06    699.31      5.92      0.06
16:39:12  1.54e+06    389.47  1.08e+06    659.96      5.68      0.00
16:39:13  1.54e+06    421.94  1.08e+06    662.04      5.51      0.00
16:39:14  1.55e+06    394.11  1.08e+06    656.96      5.51      0.06
16:39:15  1.55e+06    401.87  1.09e+06    665.27      5.68      0.00
16:39:16  1.53e+06    405.69  1.09e+06    669.76      5.33      0.00
16:39:17  1.53e+06    388.94  1.09e+06    653.41      5.74      0.00
16:39:18  1.53e+06    396.74  1.09e+06    653.73      5.27      0.00
16:39:19  1.53e+06    383.41  1.09e+06    651.32      6.09      0.06
16:39:20  1.53e+06    392.85  1.09e+06    656.24      5.21      0.00
16:39:21  1.53e+06    394.88  1.09e+06    657.98      6.15      0.00
16:39:22  823909.2    206.90  578487.8    339.31      5.70      0.99
16:39:23      0.00      0.00      0.00      0.00     11.45      3.31
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:39:24      0.00      0.00      0.00      0.00      9.16      4.16
16:39:25      0.00      0.00      0.00      0.00      8.71      2.23
16:39:26      0.00      0.00      0.00      0.00      8.16      2.03
16:39:27      0.00      0.00      0.00      0.00      8.90      3.13
16:39:28      0.00      0.00      0.00      0.00      8.73      2.96
16:39:29      0.00      0.00      0.00      0.00      8.49      3.34
16:39:30      0.00      0.00      0.00      0.00      7.07      1.44
16:39:31      0.00      0.00      0.00      0.00      8.17      2.66
16:39:32      0.00      0.00      0.00      0.00      8.13      2.21
16:39:33      0.00      0.00      0.00      0.00      9.76      3.89
16:39:34      0.00      0.00      0.00      0.00      9.13      2.89
16:39:35      0.00      0.00      0.00      0.00      9.92      2.65
16:39:36      0.00      0.00      0.00      0.00     21.94     11.12
16:39:37      0.00      0.00      0.00      0.00     25.23     12.70
16:39:38      0.00      0.00      0.00      0.00     12.42      5.68
16:39:39      0.00      0.00      0.00      0.00      8.40      2.33
16:39:40      0.00      0.00      0.00      0.00     10.10      4.46
16:39:41      0.00      0.00      0.00      0.00      9.82      2.75
