  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
14:32:41      0.00      0.00      0.00      0.00     10.61      4.23
14:32:42  184943.3    273.39  104159.5    141.14      7.88      1.43
14:32:43  499191.9    276.32  305832.7    155.83      6.32      0.00
14:32:44  495670.6    257.09  306960.8    154.92      7.09      0.06
14:32:45  474528.8    248.58  310689.7    125.66      5.85      0.00
14:32:46  526201.3    293.80  345438.5    194.19      6.44      0.23
14:32:47  554982.3    283.23  400786.2    192.37      5.68      0.00
14:32:48  555644.4    282.41  401006.9    192.77      5.73      0.00
14:32:49  630772.0    378.32  397969.1    193.64      4.97      0.06
14:32:50  717456.7    376.90  402447.3    194.40      5.51      0.00
14:32:51  700620.4    387.81  401668.6    198.92      5.91      0.00
14:32:52  663075.1    358.93  391412.7    183.36      6.16      0.00
14:32:53  665804.1    358.64  366359.2    149.51      5.97      0.00
14:32:54  765299.5    320.60  440121.8    109.61      5.38      0.00
14:32:55  769721.3    312.04  444129.5    105.38      6.09      0.00
14:32:56  772104.5    324.06  445255.8    103.33      5.00      0.09
14:32:57  808629.8    373.05  443968.1    104.96      6.02      0.00
14:32:58  806950.2    362.03  445405.7    104.13      6.20      0.00
14:32:59  806861.1    361.94  444602.7    104.85      6.46      0.00
14:33:00  809509.6    363.17  445595.4    105.37      5.62      0.00
14:33:01  807428.3    361.51  444900.9    105.71      5.62      0.00
14:33:02  411165.0    185.08  225959.6     52.56      5.57      1.16
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
14:33:03      0.00      0.00      0.00      0.00      8.61      2.72
14:33:04      0.00      0.00      0.00      0.00      7.14      2.58
14:33:05      0.00      0.00      0.00      0.00      7.34      2.34
14:33:06      0.00      0.00      0.00      0.00     10.78      3.30
14:33:07      0.00      0.00      0.00      0.00      8.18      2.71
14:33:08      0.00      0.00      0.00      0.00      8.00      2.25
14:33:09      0.00      0.00      0.00      0.00      8.50      3.37
14:33:10      0.00      0.00      0.00      0.00      8.62      2.29
14:33:11      0.00      0.00      0.00      0.00     10.95      2.82
14:33:12      0.00      0.00      0.00      0.00      8.98      2.97
14:33:13      0.00      0.00      0.00      0.00      9.78      3.35
14:33:14      0.00      0.00      0.00      0.00      9.21      2.92
14:33:15      0.00      0.00      0.00      0.00     10.37      3.09
14:33:16      0.00      0.00      0.00      0.00     17.72      7.93
14:33:17      0.00      0.00      0.00      0.00     27.37     13.47
14:33:18      0.00      0.00      0.00      0.00     17.27      7.82
14:33:19      0.00      0.00      0.00      0.00      8.04      1.54
14:33:20      0.00      0.00      0.00      0.00      9.54      4.00
14:33:21      0.00      0.00      0.00      0.00      9.09      2.72
