  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:30:59      0.00      0.00      0.00      0.00      5.62      0.00
16:31:00      0.00      0.00      0.00      0.00      4.56      0.00
16:31:01      0.00      0.00      0.00      0.00      5.32      0.00
16:31:02      0.00      0.00      0.00      0.00      4.33      0.00
16:31:03      0.00      0.00      0.00      0.00      4.62      0.00
16:31:04      0.00      0.00      0.00      0.00      5.44      0.00
16:31:05      0.00      0.00      0.00      0.00      6.20      0.00
16:31:06      0.00      0.00      0.00      0.00      6.06      0.11
16:31:07      0.00      0.00      0.00      0.00      5.76      0.11
16:31:08      0.00      0.00      0.00      0.00      6.20      0.00
16:31:09      0.00      0.00      0.00      0.00      4.62      0.06
16:31:10      0.00      0.00      0.00      0.00      5.79      0.18
16:31:11      0.00      0.00      0.00      0.00      5.68      0.06
16:31:12      0.00      0.00      0.00      0.00      8.86      2.34
16:31:13      0.00      0.00      0.00      0.00     10.03      2.18
16:31:14      0.00      0.00      0.00      0.00      5.38      0.00
16:31:15      0.00      0.00      0.00      0.00      5.50      0.00
16:31:16    633.42  436303.8    468.66  379255.1      6.10      0.00
16:31:17    352.61  897057.6    344.12  920637.1      5.62      0.06
16:31:18    286.97  920335.7    334.56  910773.9      5.62      0.00
16:31:19    255.52  913963.4    341.95  906137.8      7.08      0.00
16:31:20    242.18  915352.1    347.35  930989.6      6.03      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:31:21    401.90  1.14e+06    423.56  1.14e+06      6.32      0.00
16:31:22    420.00  1.34e+06    509.73  1.33e+06      5.85      0.00
16:31:23    466.42  1.33e+06    510.32  1.34e+06      6.26      0.00
16:31:24    382.96  1.32e+06    510.13  1.33e+06      5.27      0.06
16:31:25    331.65  1.33e+06    511.22  1.34e+06      6.26      0.00
16:31:26    344.86  1.33e+06    514.11  1.33e+06      5.79      0.00
16:31:27    344.87  1.32e+06    510.99  1.33e+06      6.91      0.00
16:31:28    338.57  1.33e+06    514.19  1.33e+06      4.86      0.00
16:31:29    307.05  1.32e+06    507.46  1.33e+06      6.26      0.00
16:31:30    309.77  1.33e+06    506.75  1.34e+06      5.09      0.00
16:31:31    329.41  1.32e+06    502.43  1.34e+06      5.84      0.08
16:31:32    315.30  1.32e+06    505.53  1.33e+06      5.32      0.00
16:31:33    317.37  1.32e+06    501.76  1.33e+06      4.92      0.00
16:31:34    297.05  1.33e+06    504.41  1.34e+06      5.74      0.06
16:31:35    307.57  1.33e+06    503.49  1.33e+06      5.30      0.06
16:31:36     29.25  127328.8     47.69  123518.0      4.80      0.06
16:31:37      0.00      0.00      0.00      0.00      4.21      0.00
16:31:38      0.00      0.00      0.00      0.00      5.91      0.00
16:31:39      0.00      0.00      0.00      0.00      5.09      0.00
16:31:40      0.00      0.00      0.00      0.00      5.74      0.00
16:31:41      0.00      0.00      0.00      0.00      5.75      0.07
16:31:42      0.00      0.00      0.00      0.00      7.28      2.72
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:31:43      0.00      0.00      0.00      0.00      5.50      0.00
16:31:44      0.00      0.00      0.00      0.00      4.39      0.00
16:31:45      0.00      0.00      0.00      0.00      5.98      0.00
16:31:46      0.00      0.00      0.00      0.00      5.21      0.00
16:31:47      0.00      0.00      0.00      0.00      6.03      0.06
16:31:48      0.00      0.00      0.00      0.00      4.86      0.00
16:31:49      0.00      0.00      0.00      0.00      6.32      0.00
16:31:50      0.00      0.00      0.00      0.00      4.80      0.06
16:31:51      0.00      0.00      0.00      0.00      7.37      0.00
16:31:52      0.00      0.00      0.00      0.00      5.68      0.06
16:31:53      0.00      0.00      0.00      0.00      7.90      0.00
16:31:54      0.00      0.00      0.00      0.00      5.15      0.06
16:31:55      0.00      0.00      0.00      0.00      7.02      0.06
16:31:56      0.00      0.00      0.00      0.00      9.87      4.13
16:31:57      0.00      0.00      0.00      0.00     15.91      8.05
16:31:58      0.00      0.00      0.00      0.00      7.48      3.04
16:31:59      0.00      0.00      0.00      0.00      9.66      2.05
16:32:00      0.00      0.00      0.00      0.00      7.74      2.69
16:32:01      0.00      0.00      0.00      0.00      8.75      3.09
16:32:02      0.00      0.00      0.00      0.00      8.87      2.47
16:32:03      0.00      0.00      0.00      0.00      9.46      3.17
16:32:04      0.00      0.00      0.00      0.00      9.49      4.03
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:32:05      0.00      0.00      0.00      0.00     10.78      2.96
16:32:06      0.00      0.00      0.00      0.00      8.62      2.60
16:32:07      0.00      0.00      0.00      0.00     22.80     11.72
16:32:08      0.00      0.00      0.00      0.00     26.14     13.81
16:32:09      0.00      0.00      0.00      0.00      9.70      4.33
16:32:10      0.00      0.00      0.00      0.00      9.36      2.70
16:32:11      0.00      0.00      0.00      0.00      8.80      4.09
