  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:06:53      6.31      1.02      0.00      0.00      0.00      0.00
18:06:54      8.07      4.82  38347.91    240.76  35657.18    235.92
18:06:55      3.51      0.00  709718.5    475.48  740135.2    420.30
18:06:56      2.63      0.00  714234.7    505.11  729893.7    498.82
18:06:57      4.21      0.06  715355.9    506.10  735975.3    511.26
18:06:58      1.46      0.00  714475.8    525.48  731268.5    522.75
18:06:59      4.61      0.15  714998.4    524.40  728992.0    527.99
18:07:00      1.93      0.00  716036.9    525.33  726773.6    524.15
18:07:01      4.86      0.12  715164.3    526.91  730663.2    522.00
18:07:02      3.92      0.00  714246.0    523.71  724044.0    526.06
18:07:03      4.39      0.00  715575.3    524.61  722752.9    527.57
18:07:04      2.95      0.18  713535.9    523.20  718447.0    527.69
18:07:05      5.04      0.00  713904.9    524.89  722905.0    529.22
18:07:06      5.56      0.06  717660.2    533.82  760509.5    570.89
18:07:07      4.51      0.00  716052.6    527.38  719476.6    528.78
18:07:08      4.80      0.00  712893.1    523.32  729876.6    537.74
18:07:09      4.10      0.06  713880.4    523.87  725835.9    532.83
18:07:10      6.38      0.00  713322.5    523.17  741424.2    547.48
18:07:11      3.69      0.00  713548.3    523.31  716836.8    525.52
18:07:12      4.80      0.00  712918.3    522.82  729082.4    540.40
18:07:13      3.04      0.00  712908.0    522.80  717194.6    526.03
18:07:14      8.48      5.01  570751.1    419.40  577396.9    423.86
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:07:15     17.98     13.85      0.00      0.00      0.00      0.00
