Server address : 10.10.1.1:4433, Client address 10.10.1.2:4434
Server address : 10.10.2.1:5572, Client address 10.10.2.2:5834
Server address : 10.10.1.1:4525, Client address 10.10.1.2:4449
Server address : 10.10.2.1:4473, Client address 10.10.2.2:6739
Server address : 10.10.1.1:6559, Client address 10.10.1.2:5662
Server address : 10.10.2.1:4755, Client address 10.10.2.2:6426
Server address : 10.10.1.1:6583, Client address 10.10.1.2:6172
Server address : 10.10.2.1:4917, Client address 10.10.2.2:6040
Server address : 10.10.1.1:4691, Client address 10.10.1.2:4626
