  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
11:16:27      7.85      4.49  51126.77    107.17  34070.74     68.87
11:16:28      4.97      0.00  266649.8    552.10  177643.4    375.30
11:16:29      4.87      0.00  270078.6    544.26  179478.3    380.91
11:16:30      4.92      0.00  269714.9    560.40  179392.4    363.40
11:16:31      4.04      0.00  274654.8    382.64  183288.8    272.89
11:16:32      3.16      0.00  274943.2    388.63  183253.2    264.84
11:16:33      4.45      0.00  274035.7    365.98  182842.9    272.24
11:16:34      2.69      0.00  275134.3    370.05  183385.8    263.01
11:16:35      2.99      0.00  275539.6    373.58  183526.3    251.37
11:16:36      3.28      0.00  275822.0    373.69  183701.5    247.79
11:16:37      3.28      0.00  274916.6    397.08  183264.3    255.62
11:16:38      1.58      0.00  275322.5    395.27  183421.6    252.15
11:16:39      2.93      0.06  280333.0    235.38  186898.2    154.22
11:16:40      3.04      0.00  279690.7    232.46  186381.0    159.12
11:16:41      4.33      0.00  279252.7    226.62  186110.1    148.21
11:16:42      4.04      0.00  277713.2    233.23  185312.5    155.13
11:16:43      3.86      0.00  278193.1    238.33  185380.4    161.49
11:16:44      2.93      0.00  278353.4    241.87  185649.0    148.83
11:16:45      4.80      0.00  277507.2    238.46  184937.1    155.81
11:16:46      5.33      0.06  277488.2    227.50  185050.4    173.01
11:16:47     12.13      8.56  217749.9    180.34  145159.4    134.64
11:16:48     16.75     10.53      0.00      0.00      0.00      0.00
