  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
14:14:49      0.00      0.00      0.00      0.00      5.77      1.35
14:14:50      0.00      0.00      0.00      0.00      5.92      0.00
14:14:51      0.00      0.00      0.00      0.00      5.15      0.00
14:14:52      0.00      0.00      0.00      0.00      6.54      0.00
14:14:53      0.00      0.00      0.00      0.00      5.33      0.06
14:14:54      0.00      0.00      0.00      0.00      6.09      0.00
14:14:55      0.00      0.00      0.00      0.00      4.92      0.00
14:14:56      0.00      0.00      0.00      0.00      6.67      0.00
14:14:57      0.00      0.00      0.00      0.00      5.79      0.00
14:14:58      0.00      0.00      0.00      0.00      5.50      0.00
14:14:59      0.00      0.00      0.00      0.00      6.28      0.00
14:15:00      0.00      0.00      0.00      0.00      6.55      0.00
14:15:01      0.00      0.00      0.00      0.00      5.79      0.00
14:15:02      0.00      0.00      0.00      0.00      6.61      0.24
14:15:03      0.00      0.00      0.00      0.00     11.11      3.98
14:15:04      0.00      0.00      0.00      0.00      8.08      0.31
14:15:05      0.00      0.00      0.00      0.00      5.79      0.00
14:15:06    139.77  87597.94    121.87  82601.65      6.85      0.06
14:15:07    102.05  287792.7    112.74  303189.8      6.26      0.00
14:15:08    116.67  322280.9    251.12  428268.2      6.50      0.00
14:15:09    125.89  355513.5    156.73  460194.9      6.74      0.00
14:15:10    144.86  438586.0    140.00  480762.2      6.38      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
14:15:11    143.05  471365.4    137.07  476918.4      5.97      0.00
14:15:12    112.81  466690.0     39.81  471263.0      6.69      0.00
14:15:13    112.67  463402.6     36.17  474586.4      5.80      0.00
14:15:14    108.95  461437.9     38.95  479742.0      6.50      0.00
14:15:15    121.46  461311.5     37.12  479554.9      6.14      0.00
14:15:16    107.29  465887.3     40.59  478596.2      5.91      0.00
14:15:17     99.82  467004.7     34.40  476896.4      5.62      0.00
14:15:18     93.22  469981.7     35.07  473127.6      6.20      0.00
14:15:19     81.10  469496.1     35.86  474924.3      5.21      0.00
14:15:20     90.20  468149.9     36.42  478514.2      6.17      0.06
14:15:21     87.78  470793.3     39.33  478945.7      5.44      0.00
14:15:22     90.39  466671.6     39.47  477200.6      4.62      0.00
14:15:23     84.48  467522.6     40.05  477047.0      6.22      0.00
14:15:24     93.98  466956.9     35.40  474917.9      5.44      0.00
14:15:25     83.24  471302.6     33.55  474293.0      4.97      0.00
14:15:26     54.93  309311.2     27.73  316796.8      5.33      0.00
14:15:27      0.00      0.00      0.00      0.00      6.10      0.07
14:15:28      0.00      0.00      0.00      0.00      5.27      0.00
14:15:29      0.00      0.00      0.00      0.00      5.50      0.00
14:15:30      0.00      0.00      0.00      0.00      5.68      0.00
14:15:31      0.00      0.00      0.00      0.00      5.73      0.00
14:15:32      0.00      0.00      0.00      0.00      6.14      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
14:15:33      0.00      0.00      0.00      0.00      5.62      0.00
14:15:34      0.00      0.00      0.00      0.00      5.91      0.23
14:15:35      0.00      0.00      0.00      0.00      6.44      0.00
14:15:36      0.00      0.00      0.00      0.00      5.50      0.00
14:15:37      0.00      0.00      0.00      0.00      5.73      0.00
14:15:38      0.00      0.00      0.00      0.00      5.97      0.00
14:15:39      0.00      0.00      0.00      0.00      6.26      0.06
14:15:40      0.00      0.00      0.00      0.00      6.09      0.06
14:15:41      0.00      0.00      0.00      0.00      6.03      0.00
14:15:42      0.00      0.00      0.00      0.00      6.26      0.06
14:15:43      0.00      0.00      0.00      0.00      6.44      0.00
14:15:44      0.00      0.00      0.00      0.00      5.68      0.00
14:15:45      0.00      0.00      0.00      0.00      5.97      0.00
14:15:46      0.00      0.00      0.00      0.00      6.03      0.06
14:15:47      0.00      0.00      0.00      0.00      6.91      0.00
14:15:48      0.00      0.00      0.00      0.00      9.86      4.13
14:15:49      0.00      0.00      0.00      0.00     11.89      4.62
14:15:50      0.00      0.00      0.00      0.00     11.53      4.97
14:15:51      0.00      0.00      0.00      0.00      9.42      2.89
14:15:52      0.00      0.00      0.00      0.00      8.64      2.68
14:15:53      0.00      0.00      0.00      0.00      8.59      3.17
14:15:54      0.00      0.00      0.00      0.00      8.98      2.22
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
14:15:55      0.00      0.00      0.00      0.00     10.97      2.94
14:15:56      0.00      0.00      0.00      0.00      7.56      1.54
14:15:57      0.00      0.00      0.00      0.00     10.71      4.72
14:15:58      0.00      0.00      0.00      0.00      8.18      2.86
14:15:59      0.00      0.00      0.00      0.00     10.26      2.86
14:16:00      0.00      0.00      0.00      0.00     22.61     11.39
14:16:01      0.00      0.00      0.00      0.00     23.01     11.27
14:16:02      0.00      0.00      0.00      0.00     12.07      5.17
14:16:03      0.00      0.00      0.00      0.00      8.04      2.22
14:16:04      0.00      0.00      0.00      0.00      9.50      4.50
14:16:05      0.00      0.00      0.00      0.00      7.60      1.44
