Server address : 10.10.1.1:4433, Client address 10.10.1.2:4940
Server address : 10.10.2.1:6587, Client address 10.10.2.2:6226
Server address : 10.10.1.1:5128, Client address 10.10.1.2:5665
Server address : 10.10.2.1:5990, Client address 10.10.2.2:6858
Server address : 10.10.1.1:6198, Client address 10.10.1.2:6590
Server address : 10.10.2.1:5352, Client address 10.10.2.2:5331
Server address : 10.10.1.1:6790, Client address 10.10.1.2:4507
Server address : 10.10.2.1:5674, Client address 10.10.2.2:6643
Server address : 10.10.1.1:5578, Client address 10.10.1.2:6426
