Server address : 10.10.1.1:4433, Client address 10.10.1.2:4943
Server address : 10.10.2.1:4606, Client address 10.10.2.2:6412
Server address : 10.10.1.1:6032, Client address 10.10.1.2:5911
Server address : 10.10.2.1:6513, Client address 10.10.2.2:6686
Server address : 10.10.1.1:6838, Client address 10.10.1.2:5132
Server address : 10.10.2.1:4825, Client address 10.10.2.2:5074
Server address : 10.10.1.1:6665, Client address 10.10.1.2:5907
Server address : 10.10.2.1:6270, Client address 10.10.2.2:5841
Server address : 10.10.1.1:6954, Client address 10.10.1.2:4963
